timestamp,open,high,low,close,volume
2025-10-30 21:00:00,107510.91,107950.0,107400.0,107907.68,846.16919
2025-10-30 22:00:00,107907.67,107939.0,107472.0,107912.81,333.78851
2025-10-30 23:00:00,107912.81,108334.53,107600.01,108322.88,797.95117
2025-10-31 00:00:00,108322.87,109586.94,108275.28,109317.21,1084.42941
2025-10-31 01:00:00,109317.21,110042.16,109180.0,109619.77,1402.71517
2025-10-31 02:00:00,109619.77,109685.32,108565.26,108857.99,866.79172
2025-10-31 03:00:00,108858.0,109324.4,108613.11,109227.86,820.345
2025-10-31 04:00:00,109227.87,110215.0,109114.88,110084.02,1133.07928
2025-10-31 05:00:00,110084.02,110084.03,109691.92,109899.15,939.00824
2025-10-31 06:00:00,109899.15,109968.71,109517.49,109650.0,532.21593
2025-10-31 07:00:00,109650.0,109807.9,109266.58,109449.31,994.16577
2025-10-31 08:00:00,109449.32,110100.0,109214.13,110062.44,719.63357
2025-10-31 09:00:00,110062.45,110450.0,109807.89,109848.39,632.93862
2025-10-31 10:00:00,109848.39,110117.32,109710.08,109819.2,375.06762
2025-10-31 11:00:00,109819.21,110550.0,109461.53,110415.61,712.18313
2025-10-31 12:00:00,110415.62,110681.0,109619.94,109653.19,904.10139
2025-10-31 13:00:00,109653.2,110240.0,109366.91,110157.54,1164.32028
2025-10-31 14:00:00,110157.54,111054.61,109590.46,110790.14,2487.24179
2025-10-31 15:00:00,110790.14,111190.0,110132.02,110202.9,1557.65344
2025-10-31 16:00:00,110202.9,110300.0,108671.25,108845.4,1222.91214
2025-10-31 17:00:00,108845.4,109417.91,108635.0,109299.98,1008.03929
2025-10-31 18:00:00,109299.98,109817.51,108974.76,109452.35,808.98594
2025-10-31 19:00:00,109452.2,110237.66,109114.52,109828.78,824.47324
2025-10-31 20:00:00,109828.78,109828.79,109438.12,109493.85,531.7637
2025-10-31 21:00:00,109493.84,109750.0,109329.15,109558.48,331.78769
2025-10-31 22:00:00,109558.48,109801.89,109483.66,109580.09,286.93529
2025-10-31 23:00:00,109580.08,109683.31,109518.22,109608.01,177.41674
2025-11-01 00:00:00,109608.01,109751.99,109394.81,109730.78,314.60723
2025-11-01 01:00:00,109730.78,110048.0,109699.84,109734.11,205.95055
2025-11-01 02:00:00,109734.1,109872.29,109478.09,109790.27,322.30901
2025-11-01 03:00:00,109790.27,110315.54,109789.17,110226.37,486.66403
2025-11-01 04:00:00,110226.38,110564.49,110109.58,110291.67,486.28878
2025-11-01 05:00:00,110291.66,110382.87,110050.0,110140.79,231.47577
2025-11-01 06:00:00,110140.78,110175.38,109933.86,110004.82,272.1363
2025-11-01 07:00:00,110004.82,110251.67,109992.78,110071.4,284.01087
2025-11-01 08:00:00,110071.4,110270.9,110071.4,110248.88,310.52873
2025-11-01 09:00:00,110248.88,110254.55,109970.18,109991.29,350.98951
2025-11-01 10:00:00,109991.29,110169.23,109854.72,110147.83,273.03449
2025-11-01 11:00:00,110147.83,110238.78,110000.01,110137.59,193.43473
2025-11-01 12:00:00,110137.59,110200.0,110000.01,110017.27,289.94506
2025-11-01 13:00:00,110017.26,110054.96,109702.66,109946.27,273.80468
2025-11-01 14:00:00,109946.26,109993.98,109728.94,109933.85,343.69011
2025-11-01 15:00:00,109933.86,110348.0,109910.22,110310.65,619.56524
2025-11-01 16:00:00,110310.65,110529.99,110208.49,110464.33,670.42039
2025-11-01 17:00:00,110464.33,110495.04,110192.0,110208.97,297.51556
2025-11-01 18:00:00,110208.96,110361.03,110193.43,110341.27,169.41416
2025-11-01 19:00:00,110341.28,110341.28,110220.77,110299.99,109.98551
2025-11-01 20:00:00,110300.0,110516.17,110298.17,110406.2,211.21273
2025-11-01 21:00:00,110406.21,110426.0,109858.44,109862.85,273.04557
2025-11-01 22:00:00,109862.85,110098.59,109862.84,110092.78,259.45939
2025-11-01 23:00:00,110092.79,110144.49,109974.0,110098.1,129.01591
2025-11-02 00:00:00,110098.1,110127.26,109895.27,109974.09,318.19118
2025-11-02 01:00:00,109974.09,110091.36,109921.05,109978.01,159.66153
2025-11-02 02:00:00,109978.01,110263.91,109879.39,110015.77,233.11834
2025-11-02 03:00:00,110015.76,110086.82,109962.06,110053.23,145.30218
2025-11-02 04:00:00,110053.22,110784.13,110030.06,110670.27,1380.24287
2025-11-02 05:00:00,110670.27,110714.04,110274.65,110497.98,1261.57372
2025-11-02 06:00:00,110497.98,110725.9,110274.9,110663.89,867.8504
2025-11-02 07:00:00,110663.9,111045.09,110429.7,110895.53,919.53603
2025-11-02 08:00:00,110895.53,111013.43,110716.52,110850.17,518.6449
2025-11-02 09:00:00,110850.17,111037.94,110525.89,110714.0,566.42995
2025-11-02 10:00:00,110714.0,110876.53,110346.15,110492.0,715.95933
2025-11-02 11:00:00,110491.99,111229.78,110482.6,111196.99,627.26421
2025-11-02 12:00:00,111196.99,111250.01,110678.25,110736.24,460.53292
2025-11-02 13:00:00,110736.24,110766.79,110173.84,110568.65,420.28873
2025-11-02 14:00:00,110568.65,110667.62,110202.16,110422.24,420.72705
2025-11-02 15:00:00,110422.24,110566.86,110096.32,110117.48,387.83077
2025-11-02 16:00:00,110117.49,110143.53,109735.59,110115.34,614.25585
2025-11-02 17:00:00,110115.34,110263.91,110027.93,110190.4,215.89779
2025-11-02 18:00:00,110190.41,110331.0,110174.33,110331.0,137.67403
2025-11-02 19:00:00,110331.0,110331.0,109960.95,110180.84,217.64836
2025-11-02 20:00:00,110180.85,110213.2,109890.34,110086.7,208.23814
2025-11-02 21:00:00,110086.7,110126.94,109972.0,109990.9,196.61258
2025-11-02 22:00:00,109990.91,110012.0,109471.34,109899.99,458.99057
2025-11-02 23:00:00,109900.0,110742.26,109900.0,110540.68,654.52944
2025-11-03 00:00:00,110540.69,110750.0,109757.1,109757.11,449.08984
2025-11-03 01:00:00,109757.1,109910.33,109366.75,109665.5,905.23675
2025-11-03 02:00:00,109665.5,109754.14,108666.66,109033.83,1088.01796
2025-11-03 03:00:00,109033.84,109155.74,107907.44,107937.45,1524.18495
2025-11-03 04:00:00,107937.45,107999.53,107480.13,107900.37,1058.5459
2025-11-03 05:00:00,107900.37,108075.0,107400.0,107606.75,815.12463
2025-11-03 06:00:00,107606.75,107714.05,107006.05,107494.23,1115.28935
2025-11-03 07:00:00,107494.24,107832.45,107272.93,107468.23,874.56308
2025-11-03 08:00:00,107468.23,107705.15,106888.0,107586.97,1033.44721
2025-11-03 09:00:00,107586.98,107912.86,107083.33,107197.94,675.70561
2025-11-03 10:00:00,107197.95,107621.06,106726.63,106974.99,987.3979
2025-11-03 11:00:00,106974.99,107920.92,106963.0,107787.42,774.01269
2025-11-03 12:00:00,107787.42,108265.44,107713.1,107768.9,742.62608
2025-11-03 13:00:00,107768.91,108068.59,107574.77,107908.68,647.66063
2025-11-03 14:00:00,107908.68,108333.0,107369.01,108059.99,919.91286
2025-11-03 15:00:00,108060.0,108148.81,105511.0,105745.71,3853.95819
2025-11-03 16:00:00,105745.71,106798.01,105306.56,106678.44,3622.24107
2025-11-03 17:00:00,106678.43,107783.2,106536.11,107481.19,1563.75664
2025-11-03 18:00:00,107481.2,107599.85,106813.0,106961.62,1651.54985
2025-11-03 19:00:00,106961.61,107395.25,106455.23,107090.0,950.86728
2025-11-03 20:00:00,107090.0,107169.68,106310.43,106657.55,850.2085
2025-11-03 21:00:00,106657.55,107094.27,106088.73,106888.71,790.25915
2025-11-03 22:00:00,106888.71,106888.71,105755.59,106489.95,1150.56648
2025-11-03 23:00:00,106489.94,106750.0,106030.14,106583.04,636.96519
2025-11-04 00:00:00,106583.05,106808.51,105852.37,106471.45,1195.65517
2025-11-04 01:00:00,106471.45,107298.74,106277.46,107040.01,1133.99025
2025-11-04 02:00:00,107040.0,107243.23,106477.1,106482.6,701.66328
2025-11-04 03:00:00,106482.61,107233.83,106223.14,107158.79,1057.66983
2025-11-04 04:00:00,107158.79,107299.0,106703.82,106750.14,745.43101
2025-11-04 05:00:00,106750.14,106750.15,104200.0,104215.76,3268.3578
2025-11-04 06:00:00,104215.76,105201.0,104200.0,104766.14,2382.47316
2025-11-04 07:00:00,104766.14,104997.64,104317.56,104490.72,1633.60477
2025-11-04 08:00:00,104490.73,104631.39,103759.99,104051.9,1804.04853
2025-11-04 09:00:00,104051.9,104138.65,103636.0,103857.96,1455.72161
2025-11-04 10:00:00,103857.96,104106.55,103605.0,103816.39,1073.24239
2025-11-04 11:00:00,103816.39,104699.07,103774.33,104584.76,988.08793
2025-11-04 12:00:00,104584.75,104638.29,103844.39,103952.54,1216.95881
2025-11-04 13:00:00,103952.54,104243.67,103576.0,103924.25,1018.30395
2025-11-04 14:00:00,103924.26,104694.28,102915.05,104500.01,2915.82303
2025-11-04 15:00:00,104500.01,104842.63,103185.89,103197.01,2271.81312
2025-11-04 16:00:00,103197.02,103500.05,102164.0,102257.7,3313.32683
2025-11-04 17:00:00,102257.7,102257.7,100800.0,101114.83,4223.40802
2025-11-04 18:00:00,101114.82,101492.74,100010.73,101363.98,4101.41064
2025-11-04 19:00:00,101363.97,101711.84,100414.0,100542.64,1814.79036
2025-11-04 20:00:00,100542.64,101119.4,99600.0,100755.43,4335.57159
2025-11-04 21:00:00,100755.42,100831.49,98944.36,100311.46,4105.7665
2025-11-04 22:00:00,100311.46,101893.09,100082.0,101295.71,2258.84809
2025-11-04 23:00:00,101295.7,101740.0,100907.36,101497.22,1518.90709
2025-11-05 00:00:00,101497.23,101752.96,100350.0,100564.3,1452.38181
2025-11-05 01:00:00,100564.3,101015.01,98966.8,100761.62,3025.00486
2025-11-05 02:00:00,100761.62,101922.98,100754.54,101677.93,3700.99085
2025-11-05 03:00:00,101677.94,102272.23,101461.98,102130.0,2834.46709
2025-11-05 04:00:00,102130.0,102236.92,101517.47,101998.3,2059.55564
2025-11-05 05:00:00,101998.3,102370.0,101595.0,101824.89,1088.37371
2025-11-05 06:00:00,101824.89,102139.36,101500.0,102119.99,869.66608
2025-11-05 07:00:00,102120.0,102152.58,101601.71,101993.02,644.24535
2025-11-05 08:00:00,101993.03,102000.02,101176.47,101699.74,1179.77273
2025-11-05 09:00:00,101699.74,102203.48,101608.0,101995.29,785.11664
2025-11-05 10:00:00,101995.28,101995.29,101285.09,101401.97,724.99165
2025-11-05 11:00:00,101401.97,102110.48,101381.68,102070.61,887.62047
2025-11-05 12:00:00,102070.62,102800.71,101916.77,102673.35,1241.26951
2025-11-05 13:00:00,102673.34,103253.39,102291.82,102985.91,1451.5824
2025-11-05 14:00:00,102985.9,103470.0,102169.06,103202.3,1801.60223
2025-11-05 15:00:00,103202.3,103798.37,102829.51,103728.3,1851.46451
2025-11-05 16:00:00,103728.3,104039.66,103057.56,103919.2,1677.80348
2025-11-05 17:00:00,103919.2,104000.0,103388.46,103904.05,1795.89346
2025-11-05 18:00:00,103904.05,104429.75,103759.53,104347.4,1222.46217
2025-11-05 19:00:00,104347.41,104529.41,103986.96,104008.09,796.61274
2025-11-05 20:00:00,104008.09,104534.74,103620.0,103831.22,881.47869
2025-11-05 21:00:00,103831.22,103831.22,103500.8,103672.37,586.96502
2025-11-05 22:00:00,103672.38,103798.95,103305.05,103706.55,686.44411
2025-11-05 23:00:00,103706.55,104100.0,103667.26,103885.16,533.01051
2025-11-06 00:00:00,103885.16,103897.86,103324.21,103677.72,1223.43533
2025-11-06 01:00:00,103677.71,103677.72,102716.26,103365.65,1156.07343
2025-11-06 02:00:00,103365.64,103567.93,102855.66,103321.81,711.05988
2025-11-06 03:00:00,103321.8,103933.33,103315.48,103636.03,691.22573
2025-11-06 04:00:00,103636.92,104200.0,103580.0,104030.79,671.34024
2025-11-06 05:00:00,104030.8,104030.8,103088.0,103143.57,755.30818
2025-11-06 06:00:00,103143.57,103591.47,103006.17,103318.75,555.63033
2025-11-06 07:00:00,103318.76,103561.94,102910.66,103185.48,988.58677
2025-11-06 08:00:00,103184.75,103440.0,102971.99,103200.26,647.13062
2025-11-06 09:00:00,103200.26,103261.93,102810.0,102810.01,536.64925
2025-11-06 10:00:00,102810.01,103288.59,102651.63,103122.54,932.94397
2025-11-06 11:00:00,103122.54,103300.01,102743.82,103227.58,540.52931
2025-11-06 12:00:00,103227.59,103333.18,102383.64,102552.38,1051.14565
2025-11-06 13:00:00,102552.39,103626.46,102552.38,103319.71,941.18298
2025-11-06 14:00:00,103319.71,103579.68,102044.63,102125.0,1661.00797
2025-11-06 15:00:00,102124.99,102932.94,101630.0,102014.48,3027.20967
2025-11-06 16:00:00,102014.49,102393.51,100300.95,100867.2,3035.72721
2025-11-06 17:00:00,100867.19,101946.31,100770.57,101804.01,1310.77048
2025-11-06 18:00:00,101804.02,102338.0,100916.74,101722.13,956.16247
2025-11-06 19:00:00,101722.12,101999.44,101202.73,101388.81,756.60374
2025-11-06 20:00:00,101388.82,101643.28,100638.55,100914.11,812.36283
2025-11-06 21:00:00,100914.11,101220.9,100541.17,101117.17,938.29195
2025-11-06 22:00:00,101117.17,101480.0,101009.7,101415.05,639.89634
2025-11-06 23:00:00,101415.05,101538.0,101132.6,101346.04,1274.34706
2025-11-07 00:00:00,101346.04,101640.0,100749.94,101479.78,823.54705
2025-11-07 01:00:00,101479.79,101894.83,100905.1,101538.96,1095.04627
2025-11-07 02:00:00,101538.96,101928.99,101242.79,101905.11,779.48744
2025-11-07 03:00:00,101905.12,102500.0,101876.03,101916.29,1267.53296
2025-11-07 04:00:00,101916.3,102100.25,101582.92,102027.19,798.08441
2025-11-07 05:00:00,102027.2,102527.0,102024.75,102447.47,701.21696
2025-11-07 06:00:00,102447.48,102496.0,101819.1,101819.1,469.88373
2025-11-07 07:00:00,101819.11,102010.0,101638.43,102010.0,1093.42589
2025-11-07 08:00:00,102009.99,102050.0,101438.39,101496.18,817.45963
2025-11-07 09:00:00,101496.18,101512.51,100775.65,101013.66,1382.92001
2025-11-07 10:00:00,101013.67,101250.03,100564.43,100770.85,1279.53134
2025-11-07 11:00:00,100770.85,100796.86,99803.58,100411.89,3120.50016
2025-11-07 12:00:00,100411.89,100625.0,99260.86,99638.28,1799.68202
2025-11-07 13:00:00,99638.29,100579.72,99455.1,100347.35,1635.46609
2025-11-07 14:00:00,100347.35,100922.78,99519.32,100806.08,2597.13075
2025-11-07 15:00:00,100806.7,101253.99,100353.45,100797.95,2600.73788
2025-11-07 16:00:00,100797.95,101628.43,100517.06,101169.2,1975.20246
2025-11-07 17:00:00,101169.19,102736.84,100942.73,102397.12,2091.96075
2025-11-07 18:00:00,102397.13,102859.99,102282.2,102609.46,1585.11088
2025-11-07 19:00:00,102609.46,103395.25,102481.75,103395.25,1184.29403
2025-11-07 20:00:00,103395.92,103900.0,102958.0,103783.09,970.62813
2025-11-07 21:00:00,103783.08,103879.23,103311.33,103879.23,743.31566
2025-11-07 22:00:00,103879.22,104096.36,103595.38,103633.03,736.65333
2025-11-07 23:00:00,103633.04,103759.36,103329.79,103339.08,510.69159
2025-11-08 00:00:00,103339.09,103406.22,102539.49,102713.15,877.26495
2025-11-08 01:00:00,102713.15,103240.32,102662.25,102996.84,498.24095
2025-11-08 02:00:00,102996.85,103333.33,102766.31,102846.65,494.72835
2025-11-08 03:00:00,102846.66,103293.21,102592.75,102592.76,531.57226
2025-11-08 04:00:00,102592.76,102836.0,102409.52,102565.03,602.92361
2025-11-08 05:00:00,102565.03,102733.83,102272.66,102304.0,396.06427
2025-11-08 06:00:00,102304.01,102519.03,102092.26,102215.62,590.77493
2025-11-08 07:00:00,102215.63,102399.88,101902.64,102352.96,452.1997
2025-11-08 08:00:00,102352.96,102687.72,102156.36,102431.74,470.18368
2025-11-08 09:00:00,102431.74,102615.53,102225.52,102399.46,359.62626
2025-11-08 10:00:00,102399.45,102575.35,102310.0,102480.04,301.03917
2025-11-08 11:00:00,102480.04,102630.14,101715.76,101857.1,707.36146
2025-11-08 12:00:00,101857.1,102108.0,101731.19,102065.14,439.24627
2025-11-08 13:00:00,102065.14,102186.99,101720.67,101804.63,952.83284
2025-11-08 14:00:00,101804.62,102083.67,101454.0,101827.19,1159.38189
2025-11-08 15:00:00,101827.19,101954.0,101500.0,101711.45,511.67056
2025-11-08 16:00:00,101711.46,101963.66,101525.98,101850.22,502.57143
2025-11-08 17:00:00,101850.23,102003.57,101549.85,101994.52,479.97599
2025-11-08 18:00:00,101994.53,102219.39,101824.86,102139.53,766.44634
2025-11-08 19:00:00,102139.52,102186.87,101522.08,101989.65,371.41335
2025-11-08 20:00:00,101989.65,102172.35,101957.94,102068.06,206.6246
2025-11-08 21:00:00,102068.06,102367.72,102028.62,102272.81,234.4224
2025-11-08 22:00:00,102272.82,102426.12,102171.73,102377.46,249.46029
2025-11-08 23:00:00,102377.46,102482.2,102276.82,102312.94,234.7543
2025-11-09 00:00:00,102312.95,102337.89,101620.23,101797.74,616.42627
2025-11-09 01:00:00,101797.74,102100.0,101686.72,102045.07,373.40232
2025-11-09 02:00:00,102045.07,102045.07,101568.41,101633.25,398.65792
2025-11-09 03:00:00,101633.25,101817.2,101400.0,101662.05,767.84962
2025-11-09 04:00:00,101662.05,102130.61,101635.96,101724.91,378.19223
2025-11-09 05:00:00,101724.9,102028.07,101680.02,101928.54,291.74297
2025-11-09 06:00:00,101928.54,101980.0,101712.17,101752.83,213.04181
2025-11-09 07:00:00,101752.83,101972.9,101681.75,101944.59,218.68631
2025-11-09 08:00:00,101944.6,102048.15,101813.73,101972.94,216.7581
2025-11-09 09:00:00,101972.94,102127.26,101631.62,101657.46,411.11856
2025-11-09 10:00:00,101657.46,101918.0,101500.0,101876.36,695.1249
2025-11-09 11:00:00,101876.36,102307.68,101876.35,102239.41,502.56822
2025-11-09 12:00:00,102239.41,102425.19,102050.64,102086.9,522.32408
2025-11-09 13:00:00,102086.91,102997.38,102067.09,102911.39,788.58745
2025-11-09 14:00:00,102911.4,104041.25,102769.99,103037.9,2232.81061
2025-11-09 15:00:00,103037.9,104168.0,102972.55,103762.17,1143.9267
2025-11-09 16:00:00,103762.18,103900.53,103316.23,103845.04,741.52049
2025-11-09 17:00:00,103845.04,103964.81,103329.49,103637.57,460.77714
2025-11-09 18:00:00,103637.58,104591.32,103520.0,104512.65,773.02957
2025-11-09 19:00:00,104512.66,104805.57,104153.84,104805.57,849.18697
2025-11-09 20:00:00,104805.57,105061.08,104414.4,104633.12,700.89351
2025-11-09 21:00:00,104633.13,104845.16,104314.89,104528.82,475.91997
2025-11-09 22:00:00,104528.82,104819.99,104058.59,104732.48,1344.74595
2025-11-09 23:00:00,104732.47,105495.62,104533.24,104722.96,1221.67929
2025-11-10 00:00:00,104722.95,106525.0,104265.02,106314.96,2711.00239
2025-11-10 01:00:00,106314.96,106670.11,105698.94,105699.99,2166.65056
2025-11-10 02:00:00,105700.0,106054.26,105556.68,106006.69,775.83999
2025-11-10 03:00:00,106006.7,106291.43,105843.22,106027.97,847.84998
2025-11-10 04:00:00,106027.97,106300.01,105846.26,106153.14,677.49361
2025-11-10 05:00:00,106153.14,106473.73,106000.0,106100.0,619.39822
2025-11-10 06:00:00,106100.0,106311.9,105963.3,106221.88,531.36548
2025-11-10 07:00:00,106221.89,106539.4,106156.7,106461.45,855.88178
2025-11-10 08:00:00,106461.46,106554.0,105900.0,105965.46,758.17354
2025-11-10 09:00:00,105965.46,106599.47,105836.0,106440.0,736.84126
2025-11-10 10:00:00,106440.0,106454.73,105962.15,105995.26,470.32569
2025-11-10 11:00:00,105995.26,106321.16,105955.29,106176.5,391.10179
2025-11-10 12:00:00,106176.5,106216.0,105868.0,105944.17,656.39469
2025-11-10 13:00:00,105944.17,106589.89,105923.57,106548.02,785.48627
2025-11-10 14:00:00,106548.02,106548.02,104681.9,104898.15,1937.55608
2025-11-10 15:00:00,104898.15,105628.0,104667.0,105079.99,2341.3437
2025-11-10 16:00:00,105079.99,105352.86,104784.36,105242.05,1018.54158
2025-11-10 17:00:00,105242.04,105981.79,105189.01,105953.1,695.86986
2025-11-10 18:00:00,105953.1,106094.31,105478.0,105478.0,580.04807
2025-11-10 19:00:00,105478.0,106042.46,105408.0,105817.99,461.94988
2025-11-10 20:00:00,105818.0,106299.22,105802.35,106010.73,635.97915
2025-11-10 21:00:00,106010.74,106021.35,105280.0,105631.27,1140.24521
2025-11-10 22:00:00,105631.26,106144.94,105364.68,106062.8,418.65674
2025-11-10 23:00:00,106062.81,106275.16,105893.36,106011.13,468.26121
2025-11-11 00:00:00,106011.13,106139.84,105500.0,106139.83,562.07527
2025-11-11 01:00:00,106139.82,107500.0,106026.79,106110.36,1869.1591
2025-11-11 02:00:00,106110.36,107130.0,105610.0,106655.02,1751.73895
2025-11-11 03:00:00,106655.02,107100.0,106363.04,106456.0,752.0543
2025-11-11 04:00:00,106456.0,106546.0,105714.24,105755.32,640.19881
2025-11-11 05:00:00,105755.33,105758.88,105166.66,105249.35,774.38555
2025-11-11 06:00:00,105249.35,105345.68,104888.0,105261.27,1146.86686
2025-11-11 07:00:00,105261.28,105327.75,104741.2,104783.98,754.78302
2025-11-11 08:00:00,104783.99,105284.69,104762.23,105157.8,509.99239
2025-11-11 09:00:00,105157.8,105485.71,104909.74,104971.63,505.2007
2025-11-11 10:00:00,104971.62,105237.16,104920.25,105176.38,417.15368
2025-11-11 11:00:00,105176.39,105497.99,105145.47,105311.9,372.28222
2025-11-11 12:00:00,105311.9,105500.0,104349.26,104530.83,2106.11964
2025-11-11 13:00:00,104530.83,104706.09,104022.92,104390.92,3314.65247
2025-11-11 14:00:00,104390.93,104665.67,103840.91,104560.16,1215.16933
2025-11-11 15:00:00,104560.15,104560.15,103170.33,103455.99,2215.12756
2025-11-11 16:00:00,103455.99,103730.0,103206.1,103399.43,664.19158
2025-11-11 17:00:00,103399.42,103637.27,102840.22,103338.99,917.43867
2025-11-11 18:00:00,103338.99,103572.37,103059.52,103401.07,487.03154
2025-11-11 19:00:00,103401.07,103453.07,102861.72,103126.39,479.2973
2025-11-11 20:00:00,103126.39,103224.29,102658.36,102809.27,742.04221
2025-11-11 21:00:00,102809.27,103090.69,102476.09,102633.92,796.94775
2025-11-11 22:00:00,102633.92,103150.02,102503.0,103000.01,652.65633
2025-11-11 23:00:00,103000.02,103209.13,102800.01,103058.99,549.94195
2025-11-12 00:00:00,103059.0,103340.59,102812.64,102885.99,598.51997
2025-11-12 01:00:00,102886.0,103394.01,102687.72,103254.64,999.5861
2025-11-12 02:00:00,103254.63,103413.09,102939.85,103151.66,705.65849
2025-11-12 03:00:00,103151.66,103440.96,103092.5,103310.0,368.29105
2025-11-12 04:00:00,103310.0,103456.82,103011.0,103246.87,320.89726
2025-11-12 05:00:00,103246.87,103467.2,103230.0,103385.3,465.38371
2025-11-12 06:00:00,103385.31,103654.38,103354.34,103366.97,689.4704
2025-11-12 07:00:00,103366.98,103534.98,103051.59,103112.66,689.87309
2025-11-12 08:00:00,103112.65,104228.9,103112.24,104147.24,1064.00216
2025-11-12 09:00:00,104147.25,105079.31,104145.98,104521.56,1348.44138
2025-11-12 10:00:00,104521.56,105038.59,104510.5,104899.99,611.04736
2025-11-12 11:00:00,104900.0,105200.0,104746.85,105020.83,520.21601
2025-11-12 12:00:00,105020.82,105333.33,104821.0,104993.74,538.28345
2025-11-12 13:00:00,104993.74,105187.13,104622.43,105039.99,652.43577
2025-11-12 14:00:00,105039.99,105039.99,103604.57,103990.4,1426.89556
2025-11-12 15:00:00,103990.39,104299.98,101961.97,102173.51,2574.38835
2025-11-12 16:00:00,102173.51,102285.18,101300.0,101442.61,2365.20417
2025-11-12 17:00:00,101442.62,102167.17,101397.74,101748.02,903.07839
2025-11-12 18:00:00,101748.01,101947.88,101416.69,101542.17,626.0637
2025-11-12 19:00:00,101542.18,101569.66,100813.59,101297.31,974.91965
2025-11-12 20:00:00,101297.31,101846.15,101141.03,101539.01,677.7383
2025-11-12 21:00:00,101539.01,101920.48,101520.41,101920.47,419.00665
2025-11-12 22:00:00,101920.48,101994.12,101448.82,101978.96,401.25193
2025-11-12 23:00:00,101978.95,101999.35,101465.77,101654.37,516.98616
2025-11-13 00:00:00,101654.37,102042.77,101467.15,101854.58,477.36249
2025-11-13 01:00:00,101854.58,102604.0,101838.0,102007.0,1311.97773
2025-11-13 02:00:00,102006.99,102338.42,101972.39,102064.41,358.95316
